"date","routput_1","routput_2","routput_3","routput_r","rcon_1","rcon_2","rcon_3","rcon_r","rcong_1","rcong_2","rcong_3","rcong_r","rconnd_1","rconnd_2","rconnd_3","rconnd_r","rcond_1","rcond_2","rcond_3","rcond_r","rcons_1","rcons_2","rcons_3","rcons_r","rconshh_1","rconshh_2","rconshh_3","rconshh_r","rconsnp_1","rconsnp_2","rconsnp_3","rconsnp_r","rinvbf_1","rinvbf_2","rinvbf_3","rinvbf_r","rinvresid_1","rinvresid_2","rinvresid_3","rinvresid_r","rex_1","rex_2","rex_3","rex_r","rimp_1","rimp_2","rimp_3","rimp_r","rg_1","rg_2","rg_3","rg_r","rgf_1","rgf_2","rgf_3","rgf_r","rgsl_1","rgsl_2","rgsl_3","rgsl_r","rconhh_1","rconhh_2","rconhh_3","rconhh_r","noutput_1","noutput_2","noutput_3","noutput_r","ncong_1","ncong_2","ncong_3","ncong_r","nconshh_1","nconshh_2","nconshh_3","nconshh_r","nconsnp_1","nconsnp_2","nconsnp_3","nconsnp_r","nconhh_1","nconhh_2","nconhh_3","nconhh_r","p_1","p_2","p_3","p_r","pcong_1","pcong_2","pcong_3","pcong_r","pconshh_1","pconshh_2","pconshh_3","pconshh_r","pconsnp_1","pconsnp_2","pconsnp_3","pconsnp_r","pconhh_1","pconhh_2","pconhh_3","pconhh_r","pconx_1","pconx_2","pconx_3","pconx_r","oph_1","oph_2","oph_3","oph_r","ulc_1","ulc_2","ulc_3","ulc_r","rconm_1","rconm_2","rconm_3","rconm_r","rcongm_1","rcongm_2","rcongm_3","rcongm_r","rcondm_1","rcondm_2","rcondm_3","rcondm_r","rconndm_1","rconndm_2","rconndm_3","rconndm_r","rconsm_1","rconsm_2","rconsm_3","rconsm_r","rconshhm_1","rconshhm_2","rconshhm_3","rconshhm_r","rconsnpm_1","rconsnpm_2","rconsnpm_3","rconsnpm_r","rconhhm_1","rconhhm_2","rconhhm_3","rconhhm_r","ncongm_1","ncongm_2","ncongm_3","ncongm_r","nconshhm_1","nconshhm_2","nconshhm_3","nconshhm_r","nconsnpm_1","nconsnpm_2","nconsnpm_3","nconsnpm_r","nconhhm_1","nconhhm_2","nconhhm_3","nconhhm_r","pcongm_1","pcongm_2","pcongm_3","pcongm_r","pconshhm_1","pconshhm_2","pconshhm_3","pconshhm_r","pconsnpm_1","pconsnpm_2","pconsnpm_3","pconsnpm_r","pconhhm_1","pconhhm_2","pconhhm_3","pconhhm_r","pcpi_1","pcpi_2","pcpi_3","pcpi_r","pcpix_1","pcpix_2","pcpix_3","pcpix_r","pppi_1","pppi_2","pppi_3","pppi_r","pppix_1","pppix_2","pppix_3","pppix_r","employ_level_1","employ_level_2","employ_level_3","employ_level_r","employ_pct_chg_1","employ_pct_chg_2","employ_pct_chg_3","employ_pct_chg_r","h_1","h_2","h_3","h_r","hg_1","hg_2","hg_3","hg_r","hs_1","hs_2","hs_3","hs_r","ipt_1","ipt_2","ipt_3","ipt_r","ipm_1","ipm_2","ipm_3","ipm_r","cut_1","cut_2","cut_3","cut_r","cum_1","cum_2","cum_3","cum_r","hstarts_1","hstarts_2","hstarts_3","hstarts_r"
"1974:Q2",-1.1987,-0.8163,-1.6275,0.9543,1.941,2.2421,2.2421,1.4447,NA,NA,NA,NA,-1.0676,-0.5349,-0.5349,-2.6199,9.0362,6.2239,6.2239,2.1679,1.7204,3.0737,3.0737,4.0673,NA,NA,NA,NA,NA,NA,NA,NA,0.416,0.8333,0.8333,-0.6473,-8.7857,-10.1916,-10.1916,-15.2318,2.2007,6.711,0.5468,21.0112,19.3923,19.3923,23.1318,22.9925,-1.9041,-0.5468,-0.5468,2.0242,-1.4134,0,0,-1.3706,-2.6489,-0.8889,-0.8889,5.0457,NA,NA,NA,NA,7.4718,8.6574,7.565,10.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7757,9.5517,9.3447,9.1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.6666666666667,91.6666666666667,99,102.666666666667,1.3731,1.45606666666667,1.5675,1.5855,2.13056666666667,1.7516,1.39873333333333,0.1514,-0.483366666666667,1.4087,0.587833333333334,-2.68353333333333,3.46146666666667,3.12043333333333,2.80236666666667,3.1555,3.28343333333333,2.9644,3.6211,1.08933333333333,4.3312,2.69023333333333,3.94626666666667,2.053,NA,NA,NA,NA,NA,NA,NA,NA,1557,1565.66666666667,1565.66666666667,1515.33333333333
"1974:Q3",-2.8703,-2.111,-1.9205,-3.7274,2.981,3.3582,3.3582,1.7361,NA,NA,NA,NA,2.5281,3.9941,3.9941,0.8536,4.1839,3.7983,3.7983,2.1563,3.0503,2.8576,2.8576,2.1337,NA,NA,NA,NA,NA,NA,NA,NA,-4.8821,-9.5832,-9.5832,-4.0233,-28.8925,-28.8925,-28.8925,-12.7426,-13.9218,-14.8916,-12.9436,-19.8274,-7.7516,-9.4745,-8.9029,-6.8137,-1.0929,0.2746,0.2746,0.7968,-1.4134,1.4285,1.4285,2.5923,-0.8909,-0.4462,-0.4462,-0.7505,NA,NA,NA,NA,8.2813,9.4519,9.7306,8.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4811,11.8123,11.8792,12.9103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,90.3333333333333,95,2,-0.0544333333333333,1.4222,1.48246666666667,0.0310666666666667,-1.75466666666667,-0.676366666666667,-2.12,-2.42756666666667,-6.4846,-4.9963,-3.826,-7.9502,2.08853333333333,1.78336666666667,0.00113333333333336,0,0.0648333333333332,-0.573866666666667,-0.273433333333333,-3.25593333333333,0.846166666666667,-0.907166666666667,-0.925266666666667,-3.49233333333333,NA,NA,NA,NA,NA,NA,NA,NA,1193.66666666667,1192.66666666667,1207.33333333333,1202.66666666667
"1974:Q4",-9.0997,-9.0544,-8.9639,-1.5446,-11.9262,-13.1821,-13.1821,-5.7215,NA,NA,NA,NA,-7.0676,-7.5696,-7.5696,-6.9369,-42.9201,-45.0817,-45.0817,-32.9829,1.885,0.7508,0.7508,4.1758,NA,NA,NA,NA,NA,NA,NA,NA,-18.8951,-19.2577,-19.2577,-10.0998,-44.1694,-44.1694,-44.1694,-42.7893,-10.815,-7.6676,-5.5235,10.8339,-20.7906,-17.029,-15.9301,-3.9738,-0.2739,1.1012,1.1012,1.9321,-1.4084,3.5871,3.5871,4.0503,0.4482,-0.4467,-0.4467,0.1677,NA,NA,NA,NA,3.3456,3.9839,4.1876,10.5747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6911,14.3364,14.4464,12.6968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-362.333333333333,-389.666666666667,-384.666666666667,-319.333333333333,-5.30556666666667,-5.71716666666667,-5.62336666666667,-4.70966666666667,-11.6113333333333,-11.2883666666667,-12.2387666666667,-10.6552666666667,-22.7289,-23.0023,-24.1530333333333,-21.8374,-4.56353333333333,-3.27383333333333,-4.25206666666667,-3.79966666666667,-19.959,-21.4002,-22.1578,-24.3505333333333,-20.6215,-23.8643,-25.3433,-26.8144,NA,NA,NA,NA,NA,NA,NA,NA,994,990,1002,1023.66666666667
"1975:Q1",-10.3668,-11.3253,-11.4162,-4.7762,3.1412,2.5226,2.5226,3.3916,NA,NA,NA,NA,2.3695,2.0022,2.0022,0.7539,13.5717,10.7531,10.7531,8.9888,-0.5593,-0.7452,-0.7452,3.7778,NA,NA,NA,NA,NA,NA,NA,NA,-20.9823,-22.1037,-22.1037,-20.9508,-45.8459,-48.2794,-48.2794,-20.6643,-15.0856,-15.5907,-18.0823,2.8509,-27.9917,-32.5026,-33.958,-34.5035,5.5814,3.883,3.883,4.4244,7.2044,2.8367,2.8367,-4.1438,4.5551,4.0927,4.0927,12.3424,NA,NA,NA,NA,-3.2308,-3.8023,-3.938,4.1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9613,8.4839,8.442,9.3503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-457,-478.333333333333,-440.666666666667,-334.666666666667,-6.86033333333333,-7.17443333333333,-6.6286,-5.06996666666667,-15.6594666666667,-14.0519333333333,-14.3582,-12.7867,-33.4531,-30.7713666666667,-30.3760333333333,-26.8458,-4.27103333333333,-3.6391,-3.93336666666667,-3.80063333333333,-25.706,-25.171,-23.1425666666667,-17.1771333333333,-26.4985666666667,-26.7868,-24.0335,-22.2305,NA,NA,NA,NA,NA,NA,NA,NA,981.333333333333,985.333333333333,994.666666666667,976.333333333333
"1975:Q2",-0.3073,1.5992,1.859,2.8857,6.2367,6.3155,6.3155,6.7509,NA,NA,NA,NA,6.2539,7.1977,7.1977,9.1522,10.0198,11.8363,11.8363,8.0577,4.7622,3.412,3.412,4.8669,NA,NA,NA,NA,NA,NA,NA,NA,-12.7101,-15.6886,-15.6886,-9.2637,2.3323,4.7051,4.7051,11.8012,-25.8939,-19.9584,-17.9028,-11.1276,-27.2652,-33.9107,-34.4431,-28.3441,4.404,4.1246,4.1246,-3.3318,7.8887,6.4208,6.4208,-3.9334,3.1405,3.1405,3.1405,-2.817,NA,NA,NA,NA,4.8288,6.6839,7.0401,9.1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.152,5.0047,5.0865,5.9337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3333333333333,-20.3333333333333,-25.6666666666667,-42.3333333333333,0.180566666666667,-0.3055,-0.3931,-0.633533333333333,0.793733333333333,1.2318,1.18133333333333,1.39156666666667,2.03133333333333,3.52993333333333,3.9541,0.165966666666667,0.123366666666667,0.460366666666667,-0.621666666666667,0.833666666666666,-1.01833333333333,-0.2845,2.30146666666667,1.99443333333333,0.414866666666667,1.22503333333333,3.52186666666667,3.42823333333333,NA,NA,NA,NA,NA,NA,NA,NA,1062,1067.66666666667,1068,1071
"1975:Q3",11.1584,13.2173,13.3854,7.0211,6.9949,6.7612,6.7612,5.8016,NA,NA,NA,NA,3.9439,3.0375,3.0375,3.9855,24.9196,23.4776,23.4776,27.24,2.4349,3.3832,3.3832,1.8933,NA,NA,NA,NA,NA,NA,NA,NA,0.4991,0.4991,0.4991,4.2536,47.9371,51.027,51.027,28.9561,13.9452,18.9025,21.0758,-6.6092,43.8405,42.78,42.78,37.7056,1.0767,2.4348,2.4348,7.6778,0.6879,4.1806,4.1806,10.7199,1.3267,1.3267,1.3267,5.22,NA,NA,NA,NA,16.7562,18.5752,18.8278,14.7747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0358,4.7325,4.7999,7.2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272.666666666667,322.333333333333,235.666666666667,4.28973333333333,4.35513333333333,5.16456666666667,3.76733333333333,7.3431,5.1016,8.25006666666667,7.59013333333333,18.4404666666667,14.4516,17.0869666666667,15.5384666666667,1.94933333333333,0.3888,4.18343333333333,4.93133333333333,15.8370333333333,16.9803,18.4971,14.2372,16.1211333333333,15.4143333333333,18.8141,16.5985666666667,NA,NA,NA,NA,NA,NA,NA,NA,1246,1258.33333333333,1257.66666666667,1250
"1975:Q4",5.3994,4.8809,4.9844,5.5011,3.4656,4.1053,4.1053,4.3769,NA,NA,NA,NA,5.0271,3.5529,3.5529,-0.9778,8.0694,11.1215,11.1215,12.2122,0.7997,2.4133,2.4133,5.8997,NA,NA,NA,NA,NA,NA,NA,NA,8.9666,6.2915,6.2915,4.9588,31.5962,31.5962,31.5962,18.3481,11.9552,14.3718,14.8598,24.5852,11.1353,19.0587,18.3827,23.1682,3.7628,4.5599,4.5599,3.5617,4.2821,5.1547,5.1547,1.3604,3.4629,4.2165,4.2165,5.4471,NA,NA,NA,NA,12.221,12.0214,12.1354,12.7315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4721,6.8082,6.8114,6.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,136.333333333333,162,263,2.61203333333333,2.14293333333333,2.551,4.15836666666667,8.89816666666667,5.67413333333333,4.90236666666667,5.35366666666667,10.1774,9.27163333333333,8.74903333333333,10.1526666666667,2.3872,3.80776666666667,3.10333333333333,3.18643333333333,6.78856666666667,7.82693333333333,8.1862,7.8084,7.22053333333333,8.2636,7.1666,9.558,NA,NA,NA,NA,NA,NA,NA,NA,1380.66666666667,1367.33333333333,1372,1341.66666666667
"1976:Q1",7.5038,8.4793,8.6893,9.3009,7.5434,7.9777,7.9777,8.2333,NA,NA,NA,NA,6.5941,6.5941,6.5941,8.3763,22.4971,20.4899,20.4899,21.5865,4.0219,5.4284,5.4284,4.7325,NA,NA,NA,NA,NA,NA,NA,NA,7.6924,11.8945,11.8945,8.7699,14.4856,13.4017,13.4017,43.6024,-10.2214,-3.361,-0.8484,-2.749,26.1663,40.2894,40.2894,27.4429,0,0.153,0.153,0.6193,-1.2429,-1.2429,-1.2429,-3.9236,0.4843,0.9703,0.9703,4.5461,NA,NA,NA,NA,11.5022,12.3046,12.6379,14.0083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7193,3.5262,3.633,4.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,219.666666666667,278,343.666666666667,3.9523,3.43956666666667,4.36556666666667,5.4059,3.18783333333333,4.3516,3.5122,6.10146666666667,-1.32536666666667,2.1984,2.5845,7.46236666666667,5.25303333333333,5.28026666666667,4.15716666666667,5.6769,7.63486666666667,7.96726666666667,11.2666333333333,10.7582333333333,8.08916666666667,9.5636,11.1796666666667,12.5122333333333,NA,NA,NA,NA,NA,NA,NA,NA,1406.66666666667,1406.33333333333,1400,1442
"1976:Q2",4.3706,4.2712,4.47,2.9665,4.0568,4.0053,4.0053,3.7399,NA,NA,NA,NA,4.0002,3.8693,3.8693,6.2852,0.9689,2.9278,2.9278,1.7817,5.2984,4.4962,4.4962,2.6917,NA,NA,NA,NA,NA,NA,NA,NA,9.5611,8.4243,8.4243,5.4187,16.3342,15.3215,15.3215,10.258,0,4.7844,7.9171,4.1181,3.6863,12.4941,13.0626,18.4762,4.1879,2.6218,2.6218,-4.368,5.5632,2.5396,2.5396,-1.3556,3.158,2.6673,2.6673,-6.8061,NA,NA,NA,NA,9.3045,9.5923,9.8806,7.1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7273,5.1031,5.1791,4.0437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.333333333333,96.6666666666667,104.333333333333,109.333333333333,2.20106666666667,1.51096666666667,1.63346666666667,1.6811,1.7134,1.29196666666667,1.61773333333333,1.38293333333333,3.39383333333333,3.78026666666667,3.6652,0.2273,1.50903333333333,0.1844,0.8934,1.60596666666667,7.04903333333333,6.5125,6.78756666666667,4.6078,8.44453333333333,6.90863333333333,5.7515,4.9129,NA,NA,NA,NA,NA,NA,NA,NA,1426.33333333333,1446,1433,1449.66666666667
"1976:Q3",3.9296,3.7663,3.9296,2.2162,3.9147,3.5588,3.5588,4.2801,NA,NA,NA,NA,2.6712,1.6474,1.6474,3.0952,4.5484,3.2334,3.2334,4.5798,4.6724,5.353,5.353,4.9183,NA,NA,NA,NA,NA,NA,NA,NA,7.5136,9.3632,9.3632,9.0981,10.9243,15.7307,15.7307,-6.091,9.1001,9.1001,11.3553,12.1475,8.3074,14.8696,15.4296,17.4037,3.0696,2.9145,2.9145,-1.1676,5.0945,5.5277,5.5277,0.5872,1.6801,1.198,1.198,-2.6254,NA,NA,NA,NA,8.4958,8.1662,8.5212,7.6153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3935,4.2402,4.418,5.2087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.666666666667,208,228,172,3.6168,3.20233333333333,3.51586666666667,2.62593333333333,1.0897,1.82533333333333,3.3083,3.88226666666667,-1.94666666666667,-1.99656666666667,-2.0444,4.5535,3.70416666666667,4.0428,6.0846,3.14073333333333,3.14073333333333,3.1996,2.57723333333333,6.37303333333333,2.5085,2.36663333333333,2.77176666666667,6.79016666666667,NA,NA,NA,NA,NA,NA,NA,NA,1581,1597,1586.33333333333,1557
"1976:Q4",2.9563,2.4431,2.6032,2.9284,5.4532,7.044,7.044,5.2817,NA,NA,NA,NA,8.539,9.0735,9.0735,4.2547,2.5599,4.5118,4.5118,6.5439,3.9426,6.1826,6.1826,5.6055,NA,NA,NA,NA,NA,NA,NA,NA,1.0252,1.3687,1.3687,7.8678,37.2006,35.0735,35.0735,57.9168,-8.6817,-2.4266,-2.4266,4.0978,-8.4656,0.4869,-2.4081,13.8653,0.4527,-0.301,-0.301,-0.25,3.3296,3.3296,3.3296,0.9132,-1.1838,-2.1232,-2.1232,-1.2078,NA,NA,NA,NA,9.3657,8.3187,8.5176,10.5035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2254,5.7355,5.7643,6.9655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.333333333333,109.333333333333,140,185.333333333333,2.3753,1.6834,2.15106666666667,2.8317,5.56423333333333,2.56423333333333,3.66273333333333,-0.4341,5.91173333333333,4.61116666666667,4.14466666666667,-1.71356666666667,5.3806,2.36723333333333,3.4183,1.58726666666667,6.30063333333333,6.90636666666667,6.84083333333333,11.1932333333333,5.5675,6.78506666666667,5.70306666666667,9.81193333333333,NA,NA,NA,NA,NA,NA,NA,NA,1812.33333333333,1804.33333333333,1803,1691.33333333333
"1977:Q1",5.2227,6.3632,6.9206,4.8111,6.1638,6.9729,6.9729,4.8073,NA,NA,NA,NA,0.1228,1.1092,1.1092,-0.2416,24.1846,24.9238,24.9238,15.9262,5.7555,6.4224,6.4224,5.0106,NA,NA,NA,NA,NA,NA,NA,NA,14.2772,15.7845,15.7845,15.4467,6.4108,3.9717,3.9717,12.3693,1.6529,1.6529,3.3261,-6.2419,20.4786,27.3696,19.9173,20.3412,-2.2425,-4.3012,-4.3012,3.4493,-3.2223,-6.7536,-6.7536,2.7521,-1.8991,-3.0721,-3.0721,4.0353,NA,NA,NA,NA,11.3154,12.2124,13.0142,11.7106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7903,5.4992,5.6992,6.6243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,339.333333333333,350.333333333333,314.333333333333,4.97496666666667,5.19023333333333,5.3644,4.7768,8.91063333333333,7.1093,7.74656666666667,7.51033333333333,19.5976333333333,14.8193,16.8672666666667,15.7154666666667,4.1235,4.34036666666667,4.14183333333333,4.62333333333333,6.27283333333333,6.8239,6.85573333333333,9.45893333333333,8.00813333333333,7.0827,6.6419,12.8881333333333,NA,NA,NA,NA,NA,NA,NA,NA,1764.33333333333,1771.66666666667,1758.33333333333,1844.33333333333
